,Player,Position,BTklInt,CTkl,BClr,BSh,BPass,TCmp,LCmp,LAtt,LPrgP,LFTP,CaPrgC,Def_3rd,Mid_3rd,Att_3rd,Live,PrgC,PrgP,90s,ADWonp,ADWon
10,Nathan Aké,centre-back,0.03159340659340659,0.03173076923076923,0.04615384615384615,0.04807692307692307,0.04807692307692307,0.07157872006372819,0.02329881656804734,0.028846153846153844,0.12620192307692307,0.1983173076923077,0.1201923076923077,0.04668522267206477,0.06879180602006688,0.46153846153846145,0.06785343387020629,0.1201923076923077,0.5048076923076923,0.0,0.005867014341590612,0.05192307692307692
11,Kevin Akpoguma,centre-back,0.065174456879526,0.08847926267281106,0.06451612903225808,0.07373271889400922,0.1336405529953917,0.03404322735466557,0.029422190712513296,0.04570676196745979,0.07344470046082949,0.0956221198156682,0.0783410138248848,0.044603444094106236,0.036605890603085556,0.1607142857142857,0.04333362888029654,0.0783410138248848,0.29377880184331795,0.0,0.005150447275684468,0.07880184331797234
12,David Alaba,centre-back,0.02030812324929972,0.02647058823529412,0.03627450980392157,0.04411764705882354,0.04411764705882354,0.04637752506023783,0.019984917043740575,0.029711884753901564,0.06158088235294118,0.08333333333333334,0.07843137254901962,0.041099071207430345,0.03388746803069054,0.44117647058823534,0.04564005935593473,0.07843137254901962,0.24632352941176472,0.0,0.005675954592363261,0.016176470588235296
13,Raúl Albiol,centre-back,0.023708206686930088,0.035744680851063824,0.09446808510638299,0.055319148936170216,0.01702127659574468,0.05034901610636632,0.07037643207855974,0.07477203647416414,0.07978723404255318,0.10425531914893618,0.05106382978723404,0.05751399776035834,0.044181313598519886,0.07021276595744681,0.05170170593167907,0.05106382978723404,0.3191489361702127,0.0,0.00513340087808173,0.04851063829787233
14,Omar Alderete,centre-back,0.038388923851478914,0.07400881057268723,0.0748898678414097,0.07048458149779736,0.030837004405286347,0.020325480347022723,0.031853608946119966,0.07228265755641464,0.07929515418502202,0.07599118942731278,0.12334801762114539,0.031857175979596565,0.03395901168358552,0.13381057268722468,0.03532143812857862,0.12334801762114539,0.3171806167400881,0.0,0.005841792760007661,0.08061674008810572
15,Gastón Álvarez,centre-back,0.04533789563729683,0.08263473053892215,0.04191616766467066,0.029940119760479045,0.05988023952095809,0.018993742300455384,0.01381851681252879,0.03776121226933887,0.04266467065868264,0.04041916167664671,0.0658682634730539,0.020611408761424522,0.029367352252017705,0.32335329341317365,0.031540478899869634,0.0658682634730539,0.17065868263473055,0.0,0.005988023952095809,0.05568862275449102
16,Yeray Álvarez,centre-back,0.04522890237175952,0.055598455598455596,0.077992277992278,0.0501930501930502,0.038610038610038616,0.039359504348365805,0.048411048411048416,0.06784335355763928,0.11003861003861005,0.13223938223938225,0.12355212355212356,0.04255232676285308,0.04512338425381904,0.10714285714285714,0.04590172771954771,0.12355212355212356,0.4401544401544402,0.0,0.00451819600755771,0.0637065637065637
17,Daniel Amartey,centre-back,0.02154828411811652,0.040223463687150844,0.07932960893854749,0.09497206703910616,0.039106145251396655,0.05149190500808776,0.026643747314138377,0.031125299281723865,0.0691340782122905,0.08100558659217878,0.12849162011173185,0.058041752425757126,0.04211804712169055,0.09636871508379889,0.051460303967928875,0.12849162011173185,0.276536312849162,0.0,0.006331471135940409,0.05698324022346369
18,Bruno Amione,centre-back,0.04561824729891956,0.05042016806722689,0.05546218487394958,0.046218487394957986,0.06722689075630252,0.03172168981988604,0.01906916612798966,0.030612244897959183,0.042542016806722684,0.03991596638655462,0.046218487394957986,0.048562582927908,0.026470588235294114,0.13077731092436976,0.0388067886460603,0.046218487394957986,0.17016806722689073,0.0,0.005177070828331333,0.08697478991596638
19,Ethan Ampadu,centre-back,0.04973183812774256,0.03481228668941979,0.06689419795221843,0.07849829351535836,0.08532423208191126,0.03884998408486537,0.0351798372276188,0.052866197673608686,0.0799914675767918,0.09044368600682595,0.09556313993174062,0.05011675947548051,0.03743878913785428,0.17918088737201365,0.04642519023072963,0.09556313993174062,0.3199658703071672,0.0,0.004122596559997297,0.06245733788395904
20,Joachim Andersen,centre-back,0.030513176144244102,0.031067961165048546,0.12168284789644014,0.042071197411003236,0.048543689320388356,0.04586782890159174,0.0699527010206622,0.10580542896770359,0.06371359223300971,0.1237864077669903,0.051779935275080916,0.0629535002554931,0.042043056141832,0.10800970873786409,0.05368034067721041,0.051779935275080916,0.25485436893203883,0.0,0.004653775174516569,0.08446601941747572
21,Waldemar Anton,centre-back,0.03812445223488168,0.04969325153374233,0.0754601226993865,0.049079754601226995,0.08588957055214724,0.04536918597242162,0.03940537989617745,0.06084887942907224,0.07764570552147239,0.08588957055214724,0.17177914110429449,0.05463351630610267,0.04333155508135502,0.28642638036809814,0.053797541763507116,0.17177914110429449,0.31058282208588955,0.0,0.003213555360794625,0.05061349693251534
22,Josep Antoni Gayá,centre-back,0.012987012987012986,0.0,0.10909090909090909,0.18181818181818182,0.18181818181818182,0.00489876791881729,0.0,0.0,0.0,0.0,0.0,0.021531100478468897,0.0035573122529644263,0.03409090909090909,0.01238554318006329,0.0,0.0,0.0,0.09090909090909091,0.02727272727272727
