,Player,Position,90s,TCmp,LFTP,LPrgP,LPPA,LxA,Def_3rd,Mid_3rd,Att_3rd,Live,TOSucc,CaPrgC,PrgR,CaFTC,CaCPA,Att_Pen,SSh,npxG,SDist,PTTB
62,Angelo Fulgini,attacking midfield,15.3,0.19079088383141507,0.19316808484400053,0.23529411764705885,0.032679738562091505,0.1241830065359477,0.14501286822566611,0.2667702973479072,0.315359477124183,0.21884843343685592,0.13725490196078433,0.07516339869281047,0.369281045751634,0.0849673202614379,0.09150326797385622,0.10784313725490197,0.13071895424836602,0.04967320261437908,0.5139318885448916,0.04419545596016185
63,Gianluca Gaetano,attacking midfield,0.8,0.35057323312480154,0.2518867924528302,0.25,0.0,0.0625,0.09454674220963173,0.4353988961364777,0.59375,0.462745534503643,0.25,0.25,0.5625,0.08333333333333333,0.5,0.5,0.875,0.55,0.5,0.0
64,Borja García,attacking midfield,7.5,0.13357967236442314,0.22389937106918242,0.26,0.04666666666666667,0.02,0.23195467422096316,0.22149523331660814,0.15333333333333335,0.13129107684148997,0.08000000000000002,0.04666666666666667,0.21333333333333335,0.04,0.0,0.06666666666666667,0.10666666666666667,0.03733333333333333,0.5347368421052632,0.2704761904761905
65,Denis Genreau,attacking midfield,7.3,0.16399372662115436,0.22083225639700185,0.18493150684931509,0.04109589041095891,0.0410958904109589,0.3660988008847841,0.2544797201162975,0.21575342465753425,0.21542750855715512,0.1095890410958904,0.06164383561643836,0.23287671232876714,0.0639269406392694,0.0547945205479452,0.1095890410958904,0.09589041095890412,0.03287671232876712,0.5090122566690699,0.0
66,Ismaël Gharbi,attacking midfield,0.6,0.304008091330729,0.11194968553459121,0.08333333333333334,0.0,0.08333333333333334,0.12606232294617564,0.3721358086636562,0.41666666666666674,0.33380564544802616,0.8333333333333335,0.25,0.6666666666666667,0.05555555555555556,0.0,0.16666666666666669,0.5,0.13333333333333336,0.45614035087719296,0.0
67,Saman Ghoddos,attacking midfield,1.5,0.20622129356317642,0.22389937106918242,0.26666666666666666,0.03333333333333333,0.09999999999999999,0.38659112370160537,0.22625857166750293,0.33333333333333337,0.25170514466159244,0.0,0.03333333333333333,0.2,0.04444444444444444,0.0,0.1,0.06666666666666667,0.0,0.5263157894736842,0.4507936507936508
68,Morgan Gibbs-White,attacking midfield,35.0,0.07796758873607353,0.15353099730458222,0.2042857142857143,0.05857142857142858,0.09142857142857143,0.13470659651962769,0.17326643251379828,0.2603571428571429,0.12130669359566723,0.13999999999999999,0.1042857142857143,0.24142857142857144,0.06190476190476191,0.11428571428571428,0.11428571428571428,0.17142857142857143,0.07657142857142857,0.5136842105263157,0.0
69,Morgan Gibbs-White,attacking midfield,35.0,0.07796758873607353,0.15353099730458222,0.2042857142857143,0.05857142857142858,0.09142857142857143,0.13470659651962769,0.17326643251379828,0.2603571428571429,0.12130669359566723,0.13999999999999999,0.1042857142857143,0.24142857142857144,0.06190476190476191,0.11428571428571428,0.11428571428571428,0.17142857142857143,0.07657142857142857,0.5136842105263157,0.3091156462585034
70,Aleksandr Golovin,attacking midfield,27.4,0.12751940610027485,0.18140751962539597,0.24087591240875914,0.10036496350364965,0.10218978102189781,0.16930998118318483,0.18710010584490974,0.30109489051094895,0.15763453530083152,0.09854014598540146,0.16240875912408761,0.3832116788321168,0.07420924574209246,0.20437956204379565,0.1551094890510949,0.1788321167883212,0.07737226277372264,0.5470610833653476,0.19742787625999308
71,Angel Gomes,attacking midfield,31.3,0.27001405011684526,0.3412140575079872,0.26517571884984026,0.06070287539936103,0.054313099041533544,0.2537356659938999,0.3381323449966256,0.2104632587859425,0.24546370411683863,0.09584664536741215,0.062300319488817896,0.18370607028753994,0.06070287539936102,0.06389776357827476,0.07827476038338659,0.1757188498402556,0.05878594249201278,0.5074827644190347,0.1728282367260003
72,Papu Gómez,attacking midfield,11.8,0.19785535283407185,0.2618484170131116,0.34745762711864403,0.1059322033898305,0.0847457627118644,0.14742881836078167,0.236905440227236,0.2796610169491525,0.18002330803406316,0.1271186440677966,0.1440677966101695,0.2838983050847458,0.10169491525423728,0.1016949152542373,0.11440677966101694,0.1864406779661017,0.04745762711864407,0.5191793041926851,0.11460855528652139
73,Mario Götze,attacking midfield,30.4,0.1911182574418095,0.1988579940417081,0.2450657894736842,0.07236842105263158,0.11019736842105264,0.17748248099001046,0.27028811366097133,0.2894736842105263,0.2171919112000891,0.08223684210526316,0.09375,0.3486842105263158,0.0537280701754386,0.0986842105263158,0.12828947368421054,0.08552631578947369,0.04210526315789474,0.5249307479224377,0.2669172932330827
75,Genki Haraguchi,attacking midfield,13.8,0.11471066708091192,0.21903199343724367,0.17028985507246377,0.018115942028985508,0.02536231884057971,0.18269901876257338,0.21875113622315787,0.14855072463768115,0.11139291756504552,0.10144927536231883,0.07971014492753624,0.16666666666666666,0.043478260869565216,0.07246376811594203,0.06884057971014493,0.07971014492753624,0.017391304347826087,0.517162471395881,0.0
76,Genki Haraguchi,attacking midfield,13.8,0.11471066708091192,0.21903199343724367,0.17028985507246377,0.018115942028985508,0.02536231884057971,0.18269901876257338,0.21875113622315787,0.14855072463768115,0.11139291756504552,0.10144927536231883,0.07971014492753624,0.16666666666666666,0.043478260869565216,0.07246376811594203,0.06884057971014493,0.07971014492753624,0.017391304347826087,0.517162471395881,0.0
77,Amine Harit,attacking midfield,5.7,0.20230001846472823,0.24746772591857003,0.3333333333333333,0.14035087719298245,0.14035087719298245,0.14596690025346654,0.21779737854420297,0.3859649122807018,0.21691491895721984,0.2280701754385965,0.16666666666666666,0.47368421052631576,0.07602339181286549,0.31578947368421056,0.2631578947368421,0.10526315789473684,0.03508771929824561,0.507848568790397,0.23725981620718464
78,Luke Harris,attacking midfield,0.1,0.8395072219625641,0.6716981132075472,0.5,0.0,0.0,0.0,0.7145007526342197,0.75,0.7232567389221342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0
79,Luiz Henrique,attacking midfield,20.1,0.07569989611650714,0.04344316155073688,0.06467661691542288,0.03482587064676617,0.05223880597014925,0.20069623553620003,0.1635175851799707,0.23320895522388058,0.11559363704321121,0.27860696517412936,0.1517412935323383,0.3407960199004975,0.06799336650082918,0.23880597014925373,0.14925373134328357,0.208955223880597,0.06368159203980099,0.503273108143493,0.033641317223406776
80,Omari Hutchinson,attacking midfield,0.3,0.11774752415443844,0.0,0.0,0.0,0.0,0.0,0.11908345877236998,0.4583333333333334,0.154868656554517,0.0,0.16666666666666669,0.16666666666666669,0.0,0.6666666666666667,0.33333333333333337,0.0,0.0,0.5263157894736842,0.0
81,Arijon Ibrahimović,attacking midfield,0.2,0.17595395139702918,0.0,0.0,0.0,0.0,0.3781869688385269,0.26793778223783243,0.25,0.24960000361578652,0.0,0.0,0.5,0.16666666666666666,0.0,0.5,1.0,1.0,0.0,0.0
