,Player,Position,90s,xAG,NPxG,LPPA,LPrgP,LKP,LxA,LFTP,CaCPA,Att_Pen,Mid_3rd,Att_3rd,Live,npxG/Sh,SSh,SSoT,ADWon,Off
170,Joselu,centre-forward,33.2,0.043373493975903614,0.20464209780297665,0.07228915662650602,0.19879518072289157,0.06626506024096385,0.06024096385542168,0.12349397590361444,0.048192771084337345,0.1962134251290877,0.503012048192771,0.3150602409638554,0.3730120481927711,0.20464209780297665,0.2620481927710843,0.09939759036144578,0.20963855421686745,0.1566265060240964
171,Mateo Joseph,centre-forward,0.3,0.0,0.215686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5555555555555556,0.2,0.31999999999999995,0.215686274509804,0.33333333333333337,0.33333333333333337,0.0,0.0
172,Stevan Jovetić,centre-forward,9.9,0.06666666666666667,0.17647058823529418,0.18181818181818182,0.4040404040404041,0.1414141414141414,0.10101010101010101,0.37373737373737376,0.08080808080808081,0.1688311688311688,0.7205387205387205,0.3313131313131313,0.5123232323232323,0.17647058823529418,0.2727272727272727,0.06060606060606061,0.05656565656565657,0.12121212121212122
173,Luka Jović,centre-forward,17.0,0.052941176470588235,0.270242214532872,0.05882352941176471,0.16470588235294117,0.13529411764705884,0.058823529411764705,0.11176470588235295,0.023529411764705882,0.1991596638655462,0.38431372549019605,0.25764705882352945,0.25035294117647067,0.270242214532872,0.32941176470588235,0.11176470588235295,0.06823529411764706,0.12941176470588237
174,Tino Kadewere,centre-forward,6.0,0.05999999999999999,0.17254901960784316,0.0,0.06666666666666667,0.05,0.03333333333333333,0.1,0.15000000000000002,0.19999999999999998,0.6333333333333333,0.31333333333333335,0.43733333333333335,0.17254901960784316,0.31666666666666665,0.1,0.2,0.16666666666666669
175,Sasa Kalajdzic,centre-forward,3.1,0.11612903225806451,0.16698292220113856,0.0,0.12903225806451613,0.1935483870967742,0.0967741935483871,0.0967741935483871,0.0,0.2764976958525345,0.48387096774193544,0.2645161290322581,0.31483870967741934,0.16698292220113856,0.1935483870967742,0.03225806451612903,0.11612903225806452,0.0
176,Arnaud Kalimuendo,centre-forward,20.5,0.07024390243902438,0.2367288378766141,0.07804878048780489,0.15609756097560978,0.058536585365853655,0.10243902439024391,0.0926829268292683,0.12195121951219512,0.21742160278745642,0.45203252032520325,0.3346341463414634,0.35434146341463413,0.2367288378766141,0.20975609756097563,0.10243902439024391,0.025365853658536587,0.06829268292682927
177,Yayah Kallon,second striker,9.6,0.09375,0.11458333333333337,0.2916666666666667,0.2291666666666667,0.13541666666666669,0.09375,0.10416666666666669,0.14583333333333334,0.1919642857142857,0.44097222222222227,0.43125,0.43333333333333335,0.11458333333333337,0.20833333333333337,0.0625,0.0375,0.08333333333333334
178,Harry Kane,centre-forward,37.8,0.11111111111111112,0.2858699035169624,0.24867724867724872,0.4761904761904762,0.1507936507936508,0.10582010582010583,0.2645502645502646,0.05555555555555556,0.1893424036281179,0.5696649029982364,0.31693121693121695,0.3995767195767196,0.2858699035169624,0.3280423280423281,0.14285714285714288,0.06984126984126986,0.08465608465608467
179,Lee Kang-in,centre-forward,31.4,0.10318471337579618,0.1112776320719371,0.1910828025477707,0.30573248407643316,0.17197452229299365,0.15923566878980894,0.2388535031847134,0.0445859872611465,0.057324840764331204,0.7356687898089173,0.38089171974522296,0.5666242038216561,0.1112776320719371,0.14649681528662423,0.0445859872611465,0.029299363057324845,0.012738853503184714
180,Kenan Karaman,centre-forward,10.8,0.07777777777777777,0.14978213507625274,0.16666666666666666,0.16666666666666666,0.06481481481481481,0.12037037037037036,0.12037037037037038,0.06481481481481481,0.16666666666666663,0.41975308641975306,0.3055555555555555,0.3422222222222222,0.14978213507625274,0.2037037037037037,0.07407407407407407,0.11851851851851851,0.12962962962962962
181,Jon Karrikaburu,centre-forward,1.0,0.18,0.19411764705882356,0.2,0.4,0.1,0.1,0.2,0.1,0.12857142857142856,0.6,0.4,0.44799999999999995,0.19411764705882356,0.5,0.1,0.16,0.6000000000000001
182,Thomas Kastanaras,centre-forward,0.8,0.075,0.24264705882352944,0.25,0.25,0.125,0.0,0.25,0.0,0.1607142857142857,0.5416666666666666,0.275,0.41999999999999993,0.24264705882352944,0.25,0.125,0.0,0.0
183,Moise Kean,centre-forward,11.1,0.05945945945945946,0.36724960254372024,0.10810810810810811,0.11711711711711713,0.07207207207207209,0.05405405405405406,0.06306306306306307,0.1801801801801802,0.22007722007722005,0.43843843843843844,0.2972972972972973,0.31999999999999995,0.36724960254372024,0.3423423423423424,0.12612612612612614,0.032432432432432434,0.14414414414414417
184,Wahbi Khazri,centre-forward,18.2,0.05274725274725275,0.1457659987071752,0.13186813186813187,0.2692307692307693,0.10439560439560441,0.08791208791208792,0.22527472527472528,0.1208791208791209,0.15070643642072212,0.6611721611721612,0.2978021978021978,0.46681318681318673,0.1457659987071752,0.20879120879120883,0.08791208791208792,0.039560439560439566,0.14285714285714288
185,Kiké,centre-forward,11.3,0.0584070796460177,0.2061426340447684,0.12389380530973451,0.1327433628318584,0.11504424778761063,0.07079646017699115,0.11504424778761063,0.05309734513274336,0.2579013906447534,0.5309734513274336,0.384070796460177,0.43610619469026535,0.2061426340447684,0.36283185840707965,0.09734513274336283,0.15575221238938053,0.10619469026548672
186,Randal Kolo Muani,centre-forward,29.2,0.13356164383561644,0.25705076551168415,0.15753424657534248,0.20890410958904113,0.1404109589041096,0.19863013698630136,0.08561643835616439,0.226027397260274,0.2876712328767123,0.4874429223744292,0.4089041095890411,0.41808219178082195,0.25705076551168415,0.2568493150684932,0.10273972602739728,0.08219178082191782,0.14383561643835616
187,Ibrahima Koné,centre-forward,17.5,0.03428571428571428,0.11831932773109247,0.03428571428571429,0.1542857142857143,0.08571428571428572,0.05714285714285714,0.09714285714285714,0.05714285714285714,0.16653061224489793,0.499047619047619,0.2822857142857143,0.3538285714285714,0.11831932773109247,0.16000000000000003,0.07428571428571429,0.12571428571428572,0.16000000000000003
188,Christian Kouamé,centre-forward,20.7,0.10724637681159421,0.16567206592782047,0.2995169082125604,0.2608695652173913,0.1884057971014493,0.13526570048309178,0.14009661835748793,0.11594202898550726,0.22981366459627325,0.5217391304347826,0.5400966183574879,0.5681159420289855,0.16567206592782047,0.2028985507246377,0.06280193236714976,0.11980676328502415,0.0676328502415459
189,Andrej Kramarić,centre-forward,26.5,0.04981132075471698,0.2075471698113208,0.17358490566037738,0.37735849056603776,0.12830188679245283,0.10566037735849056,0.31320754716981136,0.06037735849056604,0.1714285714285714,0.8012578616352201,0.3720754716981132,0.5874716981132075,0.2075471698113208,0.21509433962264152,0.07924528301886793,0.012075471698113207,0.06792452830188679
190,Julian Kristoffersen,centre-forward,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.16,0.0,0.0,0.0,0.2,0.0
191,Raimonds Krollis,centre-forward,0.4,0.0,0.16176470588235298,0.0,0.5,0.25,0.0,0.0,0.0,0.21428571428571425,0.4166666666666667,0.45,0.48,0.16176470588235298,0.5,0.25,0.0,0.0
192,Max Kruse,second striker,3.0,0.02,0.15098039215686276,0.2,0.23333333333333336,0.1,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.2571428571428571,0.6888888888888889,0.48,0.608,0.15098039215686276,0.30000000000000004,0.06666666666666667,0.08,0.0
193,Alou Kuol,centre-forward,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Grejohn Kyei,centre-forward,24.8,0.038709677419354833,0.18263757115749527,0.08870967741935484,0.14919354838709678,0.06048387096774194,0.06048387096774193,0.125,0.05241935483870968,0.1693548387096774,0.6142473118279569,0.2685483870967742,0.37806451612903214,0.18263757115749527,0.21774193548387097,0.07661290322580645,0.07741935483870967,0.12096774193548387
195,Rémy Labeau Lascary,centre-forward,1.4,0.0,0.184873949579832,0.14285714285714288,0.2142857142857143,0.14285714285714288,0.0,0.07142857142857144,0.0,0.3673469387755101,0.35714285714285715,0.44285714285714295,0.4685714285714285,0.184873949579832,0.2142857142857143,0.07142857142857144,0.08571428571428572,0.0
196,Gaëtan Laborde,centre-forward,30.6,0.11764705882352941,0.26855055747789314,0.19607843137254902,0.1895424836601307,0.15359477124183007,0.20261437908496732,0.09150326797385622,0.08169934640522876,0.2478991596638655,0.5054466230936819,0.36470588235294116,0.42666666666666664,0.26855055747789314,0.2777777777777778,0.14705882352941177,0.07058823529411765,0.04575163398692811
197,Alexandre Lacazette,centre-forward,32.5,0.09969230769230769,0.3543891402714933,0.2953846153846154,0.33230769230769236,0.1476923076923077,0.1723076923076923,0.18153846153846154,0.05538461538461539,0.2769230769230769,0.5076923076923077,0.43323076923076925,0.46227692307692303,0.3543891402714933,0.3292307692307692,0.14461538461538462,0.03446153846153847,0.09230769230769231
198,Mohamed Lamine Bayo,centre-forward,7.2,0.15,0.2875816993464053,0.02777777777777778,0.06944444444444445,0.16666666666666666,0.2638888888888889,0.06944444444444445,0.06944444444444445,0.23214285714285712,0.32407407407407407,0.325,0.2644444444444445,0.2875816993464053,0.3055555555555556,0.1388888888888889,0.07222222222222223,0.16666666666666666
199,Sam Lammers,centre-forward,22.0,0.05181818181818182,0.14117647058823532,0.10909090909090909,0.08636363636363636,0.10909090909090909,0.045454545454545456,0.0590909090909091,0.02727272727272727,0.18116883116883115,0.553030303030303,0.3109090909090909,0.39781818181818185,0.14117647058823532,0.23181818181818184,0.06818181818181818,0.08909090909090908,0.009090909090909092
200,Cyle Larin,centre-forward,16.3,0.09570552147239263,0.2342114760014436,0.08588957055214724,0.10429447852760737,0.09815950920245399,0.06748466257668712,0.030674846625766874,0.06748466257668712,0.2340052585451358,0.38650306748466257,0.2969325153374233,0.3013496932515337,0.2342114760014436,0.3006134969325154,0.10429447852760737,0.10552147239263804,0.3558282208588957
201,Kevin Lasagna,centre-forward,17.5,0.05828571428571428,0.22184873949579836,0.10285714285714286,0.10857142857142857,0.09714285714285714,0.022857142857142857,0.05142857142857143,0.08000000000000002,0.1640816326530612,0.3466666666666667,0.2845714285714286,0.2806857142857143,0.22184873949579836,0.29714285714285715,0.06285714285714286,0.045714285714285714,0.17142857142857143
202,Juanmi Latasa,centre-forward,5.0,0.072,0.14235294117647063,0.24,0.38,0.12,0.12,0.13999999999999999,0.0,0.2314285714285714,0.7666666666666666,0.44,0.608,0.14235294117647063,0.30000000000000004,0.08000000000000002,0.544,0.04000000000000001
203,Marko Lazetić,centre-forward,0.1,0.0,0.6470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.6666666666666666,0.4,0.48,0.6470588235294119,1.0,0.0,0.0,0.0
204,Jérémy Le Douaron,centre-forward,23.0,0.044347826086956525,0.2363171355498722,0.12173913043478263,0.13478260869565217,0.07391304347826087,0.04782608695652174,0.0782608695652174,0.05652173913043478,0.16024844720496892,0.43478260869565216,0.2965217391304348,0.33947826086956523,0.2363171355498722,0.2391304347826087,0.1,0.10608695652173912,0.08695652173913043
205,Tim Lemperle,centre-forward,1.5,0.39999999999999997,0.04313725490196079,0.26666666666666666,0.33333333333333337,0.2,0.6666666666666666,0.2,0.13333333333333333,0.2571428571428571,0.8222222222222223,0.5066666666666666,0.7466666666666666,0.04313725490196079,0.13333333333333333,0.0,0.10666666666666666,0.0
206,Sergio León,centre-forward,14.8,0.048648648648648644,0.10055643879173291,0.08108108108108109,0.14864864864864866,0.08108108108108109,0.040540540540540536,0.033783783783783786,0.04054054054054054,0.14189189189189186,0.35810810810810806,0.22972972972972971,0.2108108108108108,0.10055643879173291,0.17567567567567566,0.10135135135135134,0.04864864864864865,0.2702702702702703
207,Robert Lewandowski,centre-forward,31.6,0.11962025316455695,0.48119880863737907,0.19620253164556964,0.31645569620253167,0.11075949367088607,0.16772151898734175,0.1550632911392405,0.07911392405063292,0.28481012658227844,0.45569620253164556,0.4392405063291139,0.42430379746835445,0.48119880863737907,0.4240506329113924,0.17721518987341772,0.06582278481012657,0.13924050632911392
208,Jamie Leweling,second striker,2.9,0.06206896551724138,0.15618661257606492,0.13793103448275865,0.13793103448275865,0.10344827586206898,0.10344827586206896,0.06896551724137932,0.06896551724137932,0.2660098522167487,0.37931034482758624,0.5655172413793104,0.5186206896551724,0.15618661257606492,0.3103448275862069,0.1724137931034483,0.013793103448275864,0.06896551724137932
209,Anthony Lozano,centre-forward,16.0,0.03,0.10919117647058826,0.07500000000000001,0.17500000000000002,0.06875,0.0625,0.11875000000000001,0.043750000000000004,0.1258928571428571,0.5125,0.24875,0.33499999999999996,0.10919117647058826,0.1875,0.05,0.15,0.1
210,José Luis Morales,centre-forward,13.5,0.07111111111111111,0.31154684095860574,0.14814814814814814,0.11111111111111112,0.06666666666666667,0.07407407407407407,0.02962962962962963,0.1925925925925926,0.2507936507936508,0.3506172839506173,0.3451851851851852,0.3164444444444444,0.31154684095860574,0.30370370370370375,0.15555555555555556,0.023703703703703703,0.16296296296296298
211,Romelu Lukaku,centre-forward,18.4,0.13369565217391302,0.2602301790281331,0.1630434782608696,0.22282608695652178,0.1739130434782609,0.15760869565217392,0.09239130434782611,0.06521739130434782,0.23291925465838506,0.3822463768115942,0.36847826086956526,0.3382608695652174,0.2602301790281331,0.266304347826087,0.10869565217391307,0.08478260869565218,0.14130434782608697
212,Jordan Majchrzak,centre-forward,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.2,0.16,0.0,0.0,0.0,0.2,0.0
213,Béni Makouana,centre-forward,2.2,0.0,0.23529411764705888,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.21428571428571425,0.4242424242424242,0.32727272727272727,0.32727272727272727,0.23529411764705888,0.2727272727272727,0.045454545454545456,0.05454545454545454,0.0
214,Donyell Malen,centre-forward,19.0,0.13894736842105265,0.3099071207430341,0.2736842105263158,0.31578947368421056,0.15263157894736845,0.2736842105263158,0.21578947368421053,0.2,0.22781954887218042,0.5631578947368421,0.5242105263157895,0.5717894736842105,0.3099071207430341,0.3368421052631579,0.15789473684210528,0.01263157894736842,0.031578947368421054
215,Sekou Mara,centre-forward,6.2,0.07741935483870967,0.1043643263757116,0.06451612903225806,0.11290322580645161,0.0967741935483871,0.04838709677419355,0.0967741935483871,0.03225806451612903,0.17972350230414744,0.532258064516129,0.33225806451612905,0.41032258064516125,0.1043643263757116,0.27419354838709675,0.06451612903225806,0.16129032258064516,0.0967741935483871
216,Alberto Marí,centre-forward,1.0,0.0,0.1294117647058824,0.0,0.1,0.0,0.0,0.1,0.1,0.29999999999999993,0.4,0.3,0.31999999999999995,0.1294117647058824,0.2,0.1,0.08,0.4
217,Mariano,centre-forward,1.7,0.1411764705882353,0.22837370242214539,0.0,0.11764705882352942,0.05882352941176471,0.4117647058823529,0.17647058823529413,0.0,0.20168067226890754,0.411764705882353,0.3411764705882353,0.3294117647058824,0.22837370242214539,0.29411764705882354,0.0,0.11764705882352942,0.11764705882352942
218,Roger Martí,centre-forward,14.4,0.049999999999999996,0.13929738562091507,0.05555555555555556,0.08333333333333333,0.09722222222222222,0.04166666666666667,0.06944444444444445,0.0625,0.11904761904761903,0.4930555555555555,0.24861111111111112,0.3255555555555556,0.13929738562091507,0.14583333333333334,0.034722222222222224,0.044444444444444446,0.16666666666666666
219,Anthony Martial,centre-forward,10.9,0.07706422018348623,0.32649757150566655,0.23853211009174313,0.3211009174311927,0.11009174311926606,0.12844036697247704,0.12844036697247704,0.07339449541284403,0.19266055045871558,0.5076452599388379,0.4568807339449541,0.48880733944954124,0.32649757150566655,0.23853211009174313,0.11009174311926606,0.03669724770642201,0.12844036697247704
220,Andrés Martín,centre-forward,2.3,0.13043478260869565,0.14066496163682868,0.2608695652173913,0.1739130434782609,0.04347826086956522,0.08695652173913045,0.04347826086956522,0.04347826086956522,0.09316770186335403,0.46376811594202905,0.4173913043478261,0.5495652173913044,0.14066496163682868,0.1739130434782609,0.08695652173913045,0.08695652173913045,0.0
221,Carlos Martín,centre-forward,0.3,0.0,0.215686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.33333333333333337,0.5866666666666668,0.215686274509804,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666667
222,Lautaro Martínez,centre-forward,28.6,0.11328671328671328,0.37330316742081454,0.17482517482517482,0.2902097902097902,0.16083916083916083,0.10139860139860139,0.13636363636363635,0.07692307692307693,0.25624375624375617,0.5524475524475524,0.3748251748251748,0.4458741258741259,0.37330316742081454,0.4370629370629371,0.17832167832167833,0.055944055944055944,0.09090909090909091
223,Roger Martínez,centre-forward,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4285714285714285,0.3333333333333333,1.0,0.7999999999999999,0.0,1.0,0.0,0.0,0.0
224,Jaime Mata,centre-forward,4.9,0.15918367346938775,0.25090036014405764,0.24489795918367344,0.20408163265306123,0.12244897959183672,0.14285714285714285,0.12244897959183672,0.0,0.17492711370262387,0.49659863945578225,0.36734693877551017,0.460408163265306,0.25090036014405764,0.2857142857142857,0.10204081632653061,0.0816326530612245,0.16326530612244897
225,Jean-Philippe Mateta,centre-forward,8.6,0.04186046511627907,0.25581395348837216,0.023255813953488372,0.06976744186046512,0.058139534883720936,0.023255813953488375,0.046511627906976744,0.058139534883720936,0.18936877076411956,0.43410852713178294,0.27674418604651163,0.33488372093023255,0.25581395348837216,0.3139534883720931,0.08139534883720931,0.12093023255813953,0.18604651162790697
226,Neal Maupay,centre-forward,12.4,0.029032258064516127,0.25047438330170785,0.03225806451612903,0.08870967741935484,0.056451612903225805,0.024193548387096774,0.06451612903225806,0.024193548387096774,0.1693548387096774,0.46236559139784944,0.31290322580645163,0.3393548387096774,0.25047438330170785,0.25806451612903225,0.10483870967741936,0.048387096774193554,0.016129032258064516
227,Eric Maxim Choupo-Moting,centre-forward,12.4,0.09193548387096773,0.2765654648956357,0.1935483870967742,0.3467741935483871,0.12903225806451613,0.16935483870967744,0.18548387096774194,0.056451612903225805,0.23502304147465433,0.47043010752688175,0.34516129032258064,0.3638709677419355,0.2765654648956357,0.24193548387096775,0.12096774193548387,0.05806451612903226,0.1774193548387097
228,Keke Maximilian Topp,centre-forward,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.21428571428571425,0.3333333333333333,0.8,0.64,0.0,0.5,0.0,0.2,0.0
229,Borja Mayoral,centre-forward,30.7,0.052768729641693816,0.13278405824870668,0.13680781758957655,0.20846905537459284,0.07166123778501629,0.11074918566775244,0.11400651465798047,0.08143322475570033,0.16472778036295949,0.5374592833876222,0.2925081433224756,0.38097719869706836,0.13278405824870668,0.16286644951140067,0.061889250814332254,0.04690553745928339,0.07166123778501629
230,Ibrahim Maza,centre-forward,0.8,0.0,0.6470588235294119,0.0,0.0,0.0,0.0,0.0,0.125,0.1607142857142857,0.25,0.2,0.31999999999999995,0.6470588235294119,0.125,0.125,0.0,0.0
231,Kylian Mbappé,centre-forward,31.3,0.14185303514376998,0.4589362901710206,0.4856230031948882,0.40894568690095845,0.1757188498402556,0.3003194888178914,0.2587859424920128,0.27476038338658143,0.41350981287083516,0.6325878594249201,0.7341853035143769,0.7427476038338658,0.4589362901710206,0.4600638977635783,0.23322683706070288,0.010223642172523962,0.2108626198083067
232,Memphis,centre-forward,4.3,0.08372093023255814,0.5868673050615597,0.23255813953488375,0.3488372093023256,0.18604651162790697,0.20930232558139533,0.16279069767441862,0.16279069767441862,0.3986710963455149,0.5581395348837209,0.655813953488372,0.6697674418604651,0.5868673050615597,0.39534883720930236,0.18604651162790697,0.009302325581395349,0.046511627906976744
233,Sven Michel,centre-forward,5.5,0.09818181818181818,0.1058823529411765,0.14545454545454548,0.21818181818181817,0.1272727272727273,0.05454545454545454,0.16363636363636366,0.018181818181818184,0.1558441558441558,0.5151515151515151,0.5527272727272727,0.5905454545454545,0.1058823529411765,0.2727272727272727,0.03636363636363637,0.18181818181818185,0.14545454545454548
234,Arkadiusz Milik,centre-forward,19.0,0.07263157894736841,0.19752321981424154,0.09473684210526316,0.1842105263157895,0.09473684210526316,0.03684210526315789,0.1,0.010526315789473684,0.1714285714285714,0.612280701754386,0.2905263157894737,0.4033684210526315,0.19752321981424154,0.23157894736842108,0.11578947368421054,0.08,0.09473684210526316
235,Marko Milovanović,centre-forward,0.2,0.0,0.32352941176470595,0.0,0.5,0.0,0.0,0.0,0.0,0.21428571428571425,0.8333333333333334,0.6,0.7999999999999999,0.32352941176470595,0.5,0.0,1.0,0.0
236,Rafa Mir,centre-forward,14.4,0.041666666666666664,0.33251633986928114,0.0,0.0763888888888889,0.0625,0.0625,0.04861111111111111,0.05555555555555556,0.21130952380952378,0.3935185185185185,0.26666666666666666,0.28,0.33251633986928114,0.34722222222222227,0.10416666666666669,0.10277777777777777,0.25
237,Aleksandar Mitrović,centre-forward,22.3,0.06188340807174887,0.24953838037457138,0.08968609865470852,0.19730941704035876,0.07174887892376682,0.05829596412556054,0.11659192825112108,0.04484304932735426,0.2767456758488148,0.5859491778774291,0.3130044843049327,0.41829596412556047,0.24953838037457138,0.3811659192825112,0.1210762331838565,0.17937219730941703,0.12556053811659193
238,Anthony Modeste,centre-forward,9.0,0.07333333333333333,0.3091503267973857,0.11111111111111112,0.08888888888888889,0.07777777777777778,0.05555555555555555,0.05555555555555556,0.022222222222222223,0.16190476190476188,0.362962962962963,0.19555555555555557,0.2293333333333333,0.3091503267973857,0.25555555555555554,0.11111111111111112,0.14666666666666667,0.13333333333333333
239,Terem Moffi,centre-forward,30.2,0.06754966887417219,0.2999610440202572,0.0794701986754967,0.06622516556291391,0.11920529801324505,0.05960264900662252,0.06953642384105961,0.08278145695364239,0.1929990539262062,0.3741721854304636,0.23576158940397351,0.2198675496688742,0.2999610440202572,0.25496688741721857,0.11920529801324505,0.04238410596026491,0.05960264900662252
240,Mostafa Mohamed,centre-forward,21.5,0.047441860465116274,0.21969904240766078,0.046511627906976744,0.10232558139534885,0.06976744186046512,0.051162790697674425,0.07906976744186046,0.051162790697674425,0.21328903654485046,0.4015503875968992,0.26790697674418606,0.2917209302325582,0.21969904240766078,0.26976744186046514,0.11162790697674418,0.1413953488372093,0.12093023255813953
241,Daniele Montevago,centre-forward,2.6,0.046153846153846156,0.12443438914027151,0.0,0.0,0.15384615384615385,0.11538461538461538,0.038461538461538464,0.038461538461538464,0.29670329670329665,0.39743589743589747,0.3384615384615385,0.3261538461538461,0.12443438914027151,0.2692307692307692,0.038461538461538464,0.21538461538461537,0.3076923076923077
242,Kieffer Moore,centre-forward,14.2,0.012676056338028168,0.2004971002485502,0.08450704225352114,0.1619718309859155,0.035211267605633804,0.035211267605633804,0.11267605633802819,0.014084507042253523,0.14788732394366197,0.6713615023474179,0.2507042253521127,0.42816901408450714,0.2004971002485502,0.1619718309859155,0.05633802816901409,0.19154929577464788,0.014084507042253523
243,Álvaro Morata,centre-forward,21.1,0.056872037914691934,0.36186228045720664,0.04739336492890995,0.08056872037914692,0.08056872037914692,0.05687203791469194,0.028436018957345974,0.07582938388625593,0.21327014218009477,0.4691943127962085,0.2834123222748815,0.3366824644549763,0.36186228045720664,0.3364928909952607,0.15165876777251186,0.1004739336492891,0.24644549763033174
244,Gerard Moreno,centre-forward,13.7,0.11824817518248176,0.34006011163589533,0.36496350364963503,0.4963503649635037,0.13868613138686134,0.10218978102189781,0.25547445255474455,0.08029197080291972,0.20959332638164754,0.6861313868613139,0.4510948905109489,0.5781021897810219,0.34006011163589533,0.29927007299270075,0.13868613138686134,0.05547445255474453,0.18978102189781024
245,Loren Morón,centre-forward,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.4,0.72,0.0,0.0,0.0,0.0,0.0
246,Dany Mota,centre-forward,21.2,0.059433962264150944,0.15566037735849061,0.13207547169811323,0.16037735849056606,0.12735849056603774,0.0849056603773585,0.09905660377358491,0.14622641509433962,0.19002695417789756,0.6367924528301887,0.3433962264150944,0.47018867924528307,0.15566037735849061,0.13207547169811323,0.05188679245283019,0.062264150943396226,0.12264150943396226
247,Lebo Mothiba,centre-forward,4.8,0.0125,0.14828431372549025,0.04166666666666667,0.14583333333333334,0.020833333333333336,0.020833333333333336,0.10416666666666669,0.04166666666666667,0.10714285714285712,0.5277777777777778,0.29583333333333334,0.3633333333333334,0.14828431372549025,0.1875,0.08333333333333334,0.08333333333333334,0.0
248,Youssoufa Moukoko,centre-forward,12.7,0.08503937007874016,0.3260768874478927,0.12598425196850394,0.08661417322834647,0.09448818897637797,0.07874015748031496,0.04724409448818898,0.04724409448818898,0.20922384701912258,0.35958005249343833,0.3007874015748032,0.27590551181102363,0.3260768874478927,0.2755905511811024,0.14960629921259844,0.015748031496062992,0.015748031496062992
249,Steve Mounié,centre-forward,18.4,0.026086956521739132,0.2285805626598466,0.03260869565217391,0.1739130434782609,0.07065217391304349,0.07065217391304349,0.14130434782608697,0.04891304347826088,0.22127329192546583,0.588768115942029,0.31521739130434784,0.4260869565217391,0.2285805626598466,0.3152173913043479,0.1032608695652174,0.32826086956521744,0.10869565217391307
250,Bevic Moussiti-Oko,centre-forward,7.8,0.06153846153846154,0.14932126696832584,0.051282051282051294,0.12820512820512822,0.06410256410256411,0.05128205128205129,0.12820512820512822,0.07692307692307693,0.20329670329670327,0.5085470085470085,0.3128205128205128,0.3753846153846153,0.14932126696832584,0.25641025641025644,0.08974358974358976,0.2717948717948718,0.051282051282051294
251,Divin Mubama,centre-forward,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.15,0.28,0.0,0.0,0.0,0.2,0.0
252,Thomas Müller,second striker,18.5,0.21405405405405403,0.31128775834658196,0.4,0.4756756756756757,0.21621621621621623,0.38378378378378375,0.2108108108108108,0.05945945945945946,0.2640926640926641,0.736936936936937,0.5632432432432433,0.7221621621621622,0.31128775834658196,0.25405405405405407,0.12432432432432433,0.08432432432432432,0.05405405405405406
253,Álvaro Muñoz,centre-forward,0.9,0.19999999999999998,0.14379084967320266,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.19047619047619047,0.3333333333333333,0.26666666666666666,0.24888888888888885,0.14379084967320266,0.22222222222222224,0.11111111111111112,0.08888888888888889,0.6666666666666666
254,Pablo Muñoz,second striker,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6,0.7999999999999999,0.0,0.0,0.0,0.0,0.0
255,Luis Muriel,centre-forward,11.9,0.17647058823529413,0.1087493821057835,0.5714285714285715,0.5966386554621849,0.31092436974789917,0.34453781512605036,0.24369747899159663,0.18487394957983194,0.2521008403361344,0.7030812324929971,0.719327731092437,0.7959663865546218,0.1087493821057835,0.2773109243697479,0.06722689075630252,0.03697478991596639,0.05042016806722689
256,Vedat Muriqi,centre-forward,32.6,0.03865030674846626,0.1706964994586792,0.03680981595092025,0.18404907975460122,0.06441717791411043,0.05214723926380368,0.13190184049079753,0.030674846625766874,0.14723926380368094,0.6053169734151329,0.27607361963190186,0.42355828220858893,0.1706964994586792,0.21779141104294478,0.07668711656441718,0.2429447852760736,0.17791411042944785
257,Marlon Mustapha,centre-forward,0.8,0.22499999999999995,0.40441176470588247,0.25,0.25,0.125,0.0,0.125,0.25,0.2678571428571428,0.9166666666666666,0.55,0.74,0.40441176470588247,0.375,0.0,0.05,0.25
259,Juanjo Narváez,centre-forward,1.6,0.0,0.08088235294117649,0.0,0.0,0.0,0.0,0.0,0.0,0.1607142857142857,0.3541666666666667,0.3125,0.35,0.08088235294117649,0.1875,0.0,0.075,0.125
