,Player,Position,90s,TCmp,LFTP,LPrgP,Def_3rd,Mid_3rd,Att_3rd,Live,TOSucc,CaPrgC,PrgR,BTklInt,CTkl%,BClr,ADWon,ADWonp
107,Fernando,defensive midfield,36.5,0.12377115229653504,0.09066002490660026,0.10469812278031457,0.4794520547945205,0.001231277650445072,0.0,0.18382257012394,0.0027397260273972603,0.0,0.0,0.07945205479452055,0.001643835616438356,0.07945205479452055,0.0547945205479452,0.0016604400166044002
108,Fernando,defensive midfield,36.5,0.12377115229653504,0.09066002490660026,0.10469812278031457,0.12609964947910055,0.10917328500612973,0.08972602739726028,0.13372472276581868,0.00821917808219178,0.01643835616438356,0.026712328767123285,0.0013698630136986301,0.0,0.0547945205479452,0.005479452054794521,0.00182648401826484
109,Fernando,defensive midfield,36.5,0.12377115229653504,0.09066002490660026,0.10469812278031457,0.12609964947910055,0.10917328500612973,0.08972602739726028,0.13372472276581868,0.00821917808219178,0.01643835616438356,0.026712328767123285,0.0013698630136986301,0.0,0.0547945205479452,0.0547945205479452,0.0016604400166044002
110,Fernando,defensive midfield,36.5,0.12377115229653504,0.09066002490660026,0.10469812278031457,0.12609964947910055,0.10917328500612973,0.08972602739726028,0.13372472276581868,0.00821917808219178,0.01643835616438356,0.026712328767123285,0.07945205479452055,0.001643835616438356,0.07945205479452055,0.005479452054794521,0.00182648401826484
111,Fernando,defensive midfield,36.5,0.12377115229653504,0.09066002490660026,0.10469812278031457,0.12609964947910055,0.10917328500612973,0.08972602739726028,0.13372472276581868,0.00821917808219178,0.01643835616438356,0.026712328767123285,0.07945205479452055,0.001643835616438356,0.07945205479452055,0.0547945205479452,0.0016604400166044002
112,Fernando,defensive midfield,17.5,0.30890756302521005,0.05818181818181819,0.0,1.0,0.0025680933852140074,0.0,0.38340136054421775,0.005714285714285714,0.0,0.0,0.002857142857142857,0.0,0.11428571428571428,0.011428571428571429,0.003809523809523809
113,Fernando,defensive midfield,17.5,0.30890756302521005,0.05818181818181819,0.0,1.0,0.0025680933852140074,0.0,0.38340136054421775,0.005714285714285714,0.0,0.0,0.002857142857142857,0.0,0.11428571428571428,0.11428571428571428,0.003463203463203463
114,Fernando,defensive midfield,17.5,0.30890756302521005,0.05818181818181819,0.0,1.0,0.0025680933852140074,0.0,0.38340136054421775,0.005714285714285714,0.0,0.0,0.16571428571428573,0.0034285714285714284,0.16571428571428573,0.011428571428571429,0.003809523809523809
115,Fernando,defensive midfield,17.5,0.30890756302521005,0.05818181818181819,0.0,1.0,0.0025680933852140074,0.0,0.38340136054421775,0.005714285714285714,0.0,0.0,0.16571428571428573,0.0034285714285714284,0.16571428571428573,0.11428571428571428,0.003463203463203463
116,Fernando,defensive midfield,17.5,0.30890756302521005,0.05818181818181819,0.0,0.263007840342124,0.227704280155642,0.18714285714285717,0.27891156462585037,0.017142857142857144,0.03428571428571429,0.055714285714285716,0.002857142857142857,0.0,0.11428571428571428,0.011428571428571429,0.003809523809523809
117,Fernando,defensive midfield,17.5,0.30890756302521005,0.05818181818181819,0.0,0.263007840342124,0.227704280155642,0.18714285714285717,0.27891156462585037,0.017142857142857144,0.03428571428571429,0.055714285714285716,0.002857142857142857,0.0,0.11428571428571428,0.11428571428571428,0.003463203463203463
118,Fernando,defensive midfield,17.5,0.30890756302521005,0.05818181818181819,0.0,0.263007840342124,0.227704280155642,0.18714285714285717,0.27891156462585037,0.017142857142857144,0.03428571428571429,0.055714285714285716,0.16571428571428573,0.0034285714285714284,0.16571428571428573,0.011428571428571429,0.003809523809523809
119,Fernando,defensive midfield,17.5,0.30890756302521005,0.05818181818181819,0.0,0.263007840342124,0.227704280155642,0.18714285714285717,0.27891156462585037,0.017142857142857144,0.03428571428571429,0.055714285714285716,0.16571428571428573,0.0034285714285714284,0.16571428571428573,0.11428571428571428,0.003463203463203463
120,Fernando,defensive midfield,17.5,0.2581512605042017,0.18909090909090912,0.21837037037037038,1.0,0.0025680933852140074,0.0,0.38340136054421775,0.005714285714285714,0.0,0.0,0.002857142857142857,0.0,0.11428571428571428,0.011428571428571429,0.003809523809523809
121,Fernando,defensive midfield,17.5,0.2581512605042017,0.18909090909090912,0.21837037037037038,1.0,0.0025680933852140074,0.0,0.38340136054421775,0.005714285714285714,0.0,0.0,0.002857142857142857,0.0,0.11428571428571428,0.11428571428571428,0.003463203463203463
122,Fernando,defensive midfield,17.5,0.2581512605042017,0.18909090909090912,0.21837037037037038,1.0,0.0025680933852140074,0.0,0.38340136054421775,0.005714285714285714,0.0,0.0,0.16571428571428573,0.0034285714285714284,0.16571428571428573,0.011428571428571429,0.003809523809523809
123,Fernando,defensive midfield,17.5,0.2581512605042017,0.18909090909090912,0.21837037037037038,1.0,0.0025680933852140074,0.0,0.38340136054421775,0.005714285714285714,0.0,0.0,0.16571428571428573,0.0034285714285714284,0.16571428571428573,0.11428571428571428,0.003463203463203463
124,Fernando,defensive midfield,17.5,0.2581512605042017,0.18909090909090912,0.21837037037037038,0.263007840342124,0.227704280155642,0.18714285714285717,0.27891156462585037,0.017142857142857144,0.03428571428571429,0.055714285714285716,0.002857142857142857,0.0,0.11428571428571428,0.011428571428571429,0.003809523809523809
125,Fernando,defensive midfield,17.5,0.2581512605042017,0.18909090909090912,0.21837037037037038,0.263007840342124,0.227704280155642,0.18714285714285717,0.27891156462585037,0.017142857142857144,0.03428571428571429,0.055714285714285716,0.002857142857142857,0.0,0.11428571428571428,0.11428571428571428,0.003463203463203463
126,Fernando,defensive midfield,17.5,0.2581512605042017,0.18909090909090912,0.21837037037037038,0.263007840342124,0.227704280155642,0.18714285714285717,0.27891156462585037,0.017142857142857144,0.03428571428571429,0.055714285714285716,0.16571428571428573,0.0034285714285714284,0.16571428571428573,0.011428571428571429,0.003809523809523809
127,Fernando,defensive midfield,17.5,0.2581512605042017,0.18909090909090912,0.21837037037037038,0.263007840342124,0.227704280155642,0.18714285714285717,0.27891156462585037,0.017142857142857144,0.03428571428571429,0.055714285714285716,0.16571428571428573,0.0034285714285714284,0.16571428571428573,0.11428571428571428,0.003463203463203463
128,Florian Flick,defensive midfield,5.7,0.13312693498452013,0.14513556618819778,0.12007797270955166,0.1881932200422653,0.17740118779438865,0.11403508771929825,0.20384294068504596,0.017543859649122806,0.03508771929824561,0.02631578947368421,0.14035087719298245,0.005012531328320802,0.31578947368421056,0.2456140350877193,0.011695906432748537
129,Bartol Franjić,defensive midfield,2.5,0.14352941176470588,0.15272727272727274,0.09125925925925926,0.17462580185317175,0.1917509727626459,0.17,0.21714285714285717,0.04000000000000001,0.12,0.03,0.18000000000000002,0.0,0.16000000000000003,0.2,0.025
130,Pablo Galdames Millán,defensive midfield,8.2,0.15136298421807748,0.20953436807095346,0.22953929539295395,0.1414651530692071,0.19273749644111227,0.2713414634146342,0.22590011614401864,0.02439024390243903,0.060975609756097573,0.15548780487804878,0.14634146341463417,0.001847745750184775,0.1585365853658537,0.04878048780487806,0.004878048780487806
131,James Garner,defensive midfield,8.9,0.16920026437541308,0.15730337078651685,0.21148564294631708,0.13594464510238893,0.16916233113277662,0.42134831460674155,0.2359550561797753,0.07865168539325842,0.0898876404494382,0.15168539325842698,0.15730337078651685,0.0053222945002956825,0.14606741573033707,0.1348314606741573,0.006128702757916241
132,Johan Gastien,defensive midfield,28.9,0.3547730510889477,0.4249764076753697,0.4322183775470973,0.2710454858225207,0.3695892181546457,0.28114186851211076,0.388531883341572,0.03114186851211073,0.04498269896193772,0.07006920415224913,0.16955017301038064,0.001184575579039247,0.08650519031141869,0.03460207612456748,0.0017301038062283738
133,João Gomes,defensive midfield,7.3,0.20145044319097502,0.15691158156911583,0.1484525621511923,0.20162274577959163,0.2175257182452961,0.273972602739726,0.2667971298108285,0.1095890410958904,0.09589041095890412,0.0821917808219178,0.226027397260274,0.007742703990470519,0.15068493150684933,0.09589041095890412,0.008717310087173101
134,Maxime Gonalons,defensive midfield,16.1,0.26890756302521,0.31620553359683795,0.3507246376811594,0.20065697728470044,0.30565894095753676,0.15062111801242237,0.29488317065956815,0.09316770186335403,0.062111801242236024,0.013975155279503104,0.22360248447204967,0.0029298019453884916,0.043478260869565216,0.09316770186335403,0.0038819875776397515
135,Jacek Góralski,defensive midfield,1.6,0.11397058823529412,0.0,0.10694444444444445,0.17150748396293655,0.15448686770428013,0.0625,0.1755952380952381,0.0,0.0625,0.0,0.28125,0.04166666666666666,0.3125,0.0,0.0
136,Christian Groß,defensive midfield,21.0,0.19467787114845939,0.19090909090909092,0.18197530864197534,0.17224994060346874,0.23968871595330737,0.13571428571428573,0.24195011337868483,0.07142857142857144,0.10476190476190478,0.060714285714285714,0.1880952380952381,0.002301587301587302,0.18095238095238098,0.12380952380952381,0.002210884353741497
137,Ilia Gruev,defensive midfield,17.6,0.2249331550802139,0.1916322314049587,0.19768518518518519,0.175051027020022,0.2621595330739299,0.15056818181818182,0.25865800865800864,0.028409090909090908,0.1477272727272727,0.05113636363636363,0.1875,0.0032991202346041057,0.11931818181818182,0.09090909090909091,0.002457002457002457
138,Carlos Gruezo,defensive midfield,10.7,0.10940076965365586,0.14868309260832627,0.15458636206299758,0.15387587346207393,0.13720498927233718,0.08644859813084113,0.16021361815754342,0.04672897196261683,0.01869158878504673,0.03504672897196262,0.14485981308411217,0.005257009345794393,0.14018691588785048,0.08411214953271029,0.0038232795242141046
139,Nemanja Gudelj,defensive midfield,30.9,0.2750809061488673,0.2327155045601648,0.20304446841663673,0.33786822966043634,0.22058730938259477,0.13673139158576053,0.2944983818770227,0.00970873786407767,0.09385113268608415,0.014563106796116504,0.12459546925566344,0.001961361184662156,0.33009708737864085,0.1521035598705502,0.0021729079981507166
140,Pape Gueye,defensive midfield,18.5,0.22829888712241656,0.2545454545454546,0.2774774774774775,0.14563387336017414,0.2704595646229887,0.28918918918918923,0.27979407979407983,0.08108108108108109,0.04864864864864865,0.16216216216216217,0.23243243243243242,0.0025900900900900905,0.06486486486486487,0.16216216216216217,0.0031185031185031182
141,Josuha Guilavogui,defensive midfield,13.1,0.30444544229905707,0.30603747397640535,0.2786542267458298,0.3370639795857296,0.3099028722487896,0.10496183206106871,0.3449654671028717,0.022900763358778626,0.03053435114503817,0.034351145038167934,0.15648854961832062,0.002694207453973956,0.3969465648854962,0.3282442748091603,0.004376590330788805
142,Bruno Guimarães,defensive midfield,30.3,0.2692681032809163,0.30873087308730873,0.41789512284561786,0.1613703779501257,0.2659911905587446,0.4744224422442244,0.3165173660223165,0.1485148514851485,0.1353135313531353,0.10396039603960396,0.18811881188118812,0.0019294237116019295,0.07260726072607261,0.06270627062706272,0.00195957095709571
143,Gerard Gumbau,defensive midfield,30.4,0.2151702786377709,0.25956937799043067,0.272051656920078,0.13786247514724087,0.23530296436616832,0.3560855263157895,0.2677005012531329,0.023026315789473686,0.059210526315789484,0.1282894736842105,0.11842105263157897,0.0011609907120743036,0.13157894736842107,0.07236842105263158,0.0013917004048582997
144,Makoto Hasebe,defensive midfield,14.5,0.35983772819472615,0.22382445141065832,0.22421455938697318,0.4662422886917197,0.29392861934791353,0.041379310344827586,0.37142857142857144,0.0,0.062068965517241385,0.010344827586206896,0.1206896551724138,0.00219435736677116,0.3103448275862069,0.10344827586206898,0.002652519893899205
145,Morten Hjulmand,defensive midfield,32.9,0.18594671911317717,0.29400386847195364,0.2756501182033097,0.17894784731805705,0.2235698319397301,0.1709726443768997,0.24099001302648723,0.05167173252279636,0.027355623100303955,0.0364741641337386,0.2462006079027356,0.0016785374041645876,0.16413373860182373,0.12462006079027357,0.001780286582718194
146,Joseph Hodge,defensive midfield,1.9,0.2476780185758514,0.30143540669856467,0.24015594541910332,0.17068687399182203,0.2207659225885726,0.4736842105263159,0.29573934837092736,0.0,0.05263157894736842,0.19736842105263158,0.13157894736842107,0.039473684210526314,0.10526315789473684,0.05263157894736842,0.017543859649122806
147,Nicolas Höfler,defensive midfield,31.3,0.21593685397481674,0.17891373801916935,0.20044965092888414,0.18889235526792197,0.24576708394972713,0.16134185303514378,0.2571124296363913,0.054313099041533544,0.038338658146964855,0.023961661341853034,0.19808306709265178,0.0014141308332896872,0.15654952076677317,0.22044728434504793,0.0018069449536479334
148,Martin Hongla,defensive midfield,20.3,0.19878296146044622,0.15987460815047022,0.2079182630906769,0.24516430309435444,0.1892861934791359,0.12315270935960593,0.2352803190241614,0.08374384236453203,0.029556650246305417,0.055418719211822655,0.09852216748768473,0.0030314513073133762,0.270935960591133,0.059113300492610835,0.0016420361247947452
149,Asier Illarramendi,defensive midfield,12.0,0.26715686274509803,0.2810606060606061,0.22814814814814816,0.1663102874792112,0.297738326848249,0.325,0.3134920634920635,0.05833333333333334,0.08333333333333334,0.15,0.225,0.0030303030303030307,0.16666666666666669,0.13333333333333333,0.003703703703703704
150,Bonke Innocent,defensive midfield,13.1,0.2312528064660979,0.14573213046495492,0.13497314108001132,0.23994384987458717,0.24243324323521548,0.08969465648854963,0.26099600145401675,0.04580152671755725,0.022900763358778626,0.0,0.20610687022900764,0.0023324851569126383,0.23664122137404583,0.06870229007633588,0.0023690444853908927
151,Mato Jajalo,defensive midfield,0.7,0.19327731092436978,0.09090909090909093,0.32592592592592595,0.1247327156094084,0.14980544747081712,0.5714285714285715,0.2448979591836735,0.14285714285714288,0.0,0.10714285714285714,0.0,0.0,0.28571428571428575,0.14285714285714288,0.14285714285714288
152,Kristijan Jakić,defensive midfield,16.2,0.2690631808278867,0.15319865319865322,0.20772748056698676,0.36110891123958355,0.254299370706634,0.18672839506172842,0.33186360964138745,0.04938271604938272,0.09876543209876544,0.08796296296296297,0.14506172839506173,0.0033122553447756707,0.30246913580246915,0.17901234567901236,0.0030341075538815655
153,Vitaly Janelt,defensive midfield,24.5,0.19495798319327734,0.19480519480519481,0.1908994708994709,0.17055289685368086,0.2063646470261256,0.24693877551020407,0.2417881438289602,0.036734693877551024,0.05714285714285714,0.0857142857142857,0.16938775510204085,0.0017492711370262386,0.10612244897959185,0.13061224489795917,0.0023747680890538036
154,Jorginho,defensive midfield,23.7,0.3449987589972698,0.4591484464902187,0.43078606032192535,0.2273608993386685,0.33279564596365063,0.3723628691983123,0.3678923046011654,0.03375527426160337,0.11814345991561181,0.056962025316455694,0.189873417721519,0.0016274864376130203,0.06329113924050633,0.07594936708860761,0.002052685596989395
155,Boubacar Kamara,defensive midfield,19.7,0.23828008360704686,0.19704660821412093,0.24320360970107166,0.22920427944469973,0.25170356910071306,0.16751269035532998,0.2767706067198453,0.08121827411167513,0.08121827411167513,0.03045685279187817,0.19543147208121828,0.002447425670775925,0.12182741116751271,0.1116751269035533,0.002863464792398803
156,N'Golo Kanté,defensive midfield,5.8,0.2748478701825558,0.2523510971786834,0.3343550446998723,0.11397989529825252,0.25182812290352874,0.7025862068965518,0.3316912972085386,0.20689655172413796,0.32758620689655177,0.46551724137931033,0.18965517241379312,0.008620689655172415,0.03448275862068966,0.03448275862068966,0.005747126436781609
157,Atakan Karazor,defensive midfield,21.8,0.2549919050188883,0.21309424520433695,0.20669384981311587,0.23744989439405725,0.2755595616320994,0.16857798165137616,0.2946701616426387,0.06422018348623852,0.022935779816513763,0.04128440366972477,0.1834862385321101,0.0023423775131758734,0.2018348623853211,0.22477064220183487,0.0027411053927053025
158,Yannik Keitel,defensive midfield,7.6,0.14628482972136223,0.15071770334928233,0.19512670565302145,0.11160295607157594,0.1744445013311489,0.24013157894736847,0.1961152882205514,0.05263157894736842,0.15789473684210528,0.15789473684210525,0.15789473684210528,0.007894736842105263,0.10526315789473684,0.1842105263157895,0.005263157894736843
159,Rani Khedira,defensive midfield,32.0,0.14301470588235293,0.12528409090909093,0.12298611111111112,0.14344262295081966,0.172744406614786,0.1703125,0.19464285714285717,0.03125,0.043750000000000004,0.0609375,0.15625,0.0015625,0.10312500000000001,0.1375,0.0018581081081081082
160,Joshua Kimmich,defensive midfield,31.2,0.43985671191553544,0.5547785547785549,0.5758547008547009,0.2470667251494051,0.4006815574179387,0.6482371794871795,0.4688644688644689,0.04166666666666667,0.13461538461538464,0.1346153846153846,0.19070512820512822,0.0016915954415954418,0.125,0.051282051282051294,0.0010683760683760685
161,Geoffrey Kondogbia,defensive midfield,11.2,0.2977941176470588,0.25568181818181823,0.21388888888888893,0.2182822523164647,0.3330496108949416,0.14732142857142858,0.31930272108843544,0.04464285714285715,0.053571428571428575,0.033482142857142856,0.29464285714285715,0.006071428571428572,0.10714285714285715,0.10714285714285715,0.00487012987012987
162,Teun Koopmeiners,defensive midfield,31.8,0.23510913799482058,0.30817610062893086,0.33361285814116004,0.18670683217005785,0.21575753126300073,0.5432389937106918,0.30727762803234504,0.08805031446540881,0.18867924528301888,0.24999999999999997,0.10220125786163521,0.0016009148084619783,0.11320754716981132,0.11949685534591195,0.001958964841736262
163,Alex Král,defensive midfield,26.2,0.1315671306690615,0.17730742539902847,0.21769861464517953,0.1299695853487347,0.17439183770457717,0.2299618320610687,0.2013813158851327,0.08778625954198474,0.15648854961832062,0.20038167938931298,0.09732824427480917,0.0017536620590055708,0.2022900763358779,0.183206106870229,0.0018694500701043777
164,Christoph Kramer,defensive midfield,24.7,0.242914979757085,0.15715863084284137,0.18242615084720348,0.22724583815479266,0.23319916822886305,0.28036437246963564,0.28571428571428575,0.08502024291497977,0.10526315789473684,0.1821862348178138,0.12348178137651822,0.0016194331983805667,0.16194331983805668,0.09716599190283402,0.0018685767673621925
165,Roméo Lavia,defensive midfield,24.7,0.20457251726601572,0.26021347073978657,0.23553756185335134,0.15048724393361823,0.2510909119551348,0.17914979757085023,0.24831309041835362,0.11336032388663969,0.08906882591093118,0.04251012145748988,0.18825910931174092,0.0016041555266977313,0.0931174089068826,0.028340080971659923,0.0016670635865682305
166,Mario Lemina,defensive midfield,23.7,0.28170761975676345,0.20138089758342925,0.21178309110798563,0.26104399553698976,0.27843586333710946,0.16244725738396626,0.30500301386377343,0.046413502109704644,0.08438818565400845,0.06012658227848101,0.20042194092827006,0.0024110910186859553,0.18565400843881857,0.09282700421940929,0.002994419490948687
167,Johann Lepenant,defensive midfield,21.5,0.31819425444596444,0.3403805496828753,0.3316106804478897,0.18274793217192392,0.3246945977739571,0.3593023255813954,0.341749723145072,0.09767441860465116,0.09302325581395349,0.15348837209302327,0.2,0.0017306652244456465,0.07906976744186046,0.07441860465116279,0.0022551092318534175
168,Jefferson Lerma,defensive midfield,36.1,0.21459996741078702,0.22211029967262658,0.2243562121678465,0.20282023286072778,0.21371137243066707,0.23407202216066483,0.2551114628676956,0.036011080332409975,0.060941828254847646,0.06232686980609418,0.13434903047091415,0.0012311480455524776,0.2520775623268698,0.17174515235457066,0.0016837760034761826
169,Dejan Ljubicic,defensive midfield,19.0,0.13777089783281735,0.13062200956937803,0.19512670565302145,0.07615260531942829,0.14822854802375587,0.4394736842105263,0.2025062656641604,0.1,0.19473684210526318,0.375,0.0868421052631579,0.0017105263157894738,0.042105263157894736,0.04736842105263158,0.0015280135823429544
170,Stanislav Lobotka,defensive midfield,34.5,0.3687979539641944,0.39472990777338607,0.28435856146001076,0.18908756598179882,0.35888174589747923,0.27463768115942033,0.35003450655624574,0.052173913043478265,0.14782608695652175,0.08478260869565217,0.1536231884057971,0.0017073654953345247,0.0463768115942029,0.034782608695652174,0.001199400299850075
171,Manuel Locatelli,defensive midfield,27.2,0.24091695501730107,0.33689839572192515,0.28099128540305013,0.21369649071317764,0.25857962348363467,0.2601102941176471,0.2925420168067227,0.05514705882352942,0.09191176470588236,0.10202205882352941,0.15808823529411764,0.0020810210876803553,0.21691176470588236,0.125,0.001953125
172,Maxime Lopez,defensive midfield,25.5,0.33933102652825836,0.44670231729055265,0.4697167755991285,0.22305144438388327,0.31429770351720454,0.3382352941176471,0.34640522875817,0.04313725490196079,0.21176470588235297,0.11764705882352941,0.12549019607843137,0.0011204481792717088,0.08235294117647059,0.01568627450980392,0.0022408963585434176
173,Dion Lopy,defensive midfield,15.3,0.2410611303344867,0.34105763517528226,0.3765190026627935,0.17038652001546636,0.26093563235929906,0.34477124183006536,0.291005291005291,0.10457516339869283,0.11111111111111112,0.18627450980392157,0.21895424836601307,0.002424625764284208,0.11764705882352942,0.09803921568627451,0.00445632798573975
174,Anthony Losilla,defensive midfield,30.2,0.12660693416439422,0.13064419024683926,0.17564385577630612,0.15116613878491217,0.17485569613729482,0.1937086092715232,0.20277514979501735,0.02980132450331126,0.043046357615894044,0.1043046357615894,0.1870860927152318,0.0016341274619420315,0.2218543046357616,0.304635761589404,0.0018133081046988334
