,Player,Position,90s,PSxG,PSxG/SoT,PSxG-GA,LCmp,LAtt,PaAtt,PaThr,PaAvgLen,GKAtt,GKAvgLen,COpp,CStp,SwOPA,SoTA,Saves,Savep,CS,PKsv
150,Rémy Riou,goalkeeper,6.7,0.4529078744209985,0.011940298507462687,0.8553782810087495,0.08955223880597016,0.21162273737694504,0.37953091684434964,0.14925373134328357,0.016667634589697427,0.42089552238805966,0.014372581536760642,0.38805970149253727,0.35820895522388063,0.07462686567164178,0.11940298507462686,0.08457711442786069,0.010572139302985076,0.04477611940298507,0.0
151,Joel Robles,goalkeeper,4.0,0.9051724137931035,0.032,0.8146551724137931,0.225,0.5136170212765957,0.3214285714285714,0.16666666666666666,0.039980544747081716,0.48,0.04574074074074074,0.35833333333333334,0.2,0.037500000000000006,0.225,0.13333333333333333,0.014814814815,0.0,0.0
152,Marek Rodák,goalkeeper,2.0,0.3448275862068966,0.10200000000000001,0.8275862068965518,0.4,0.6799999999999999,0.32857142857142857,0.05,0.08949416342412451,0.44999999999999996,0.11111111111111112,0.43333333333333335,0.2,0.05,0.06666666666666667,0.03333333333333333,0.025,0.15,0.0
153,Leonardo Román,goalkeeper,1.0,0.03448275862068966,0.012,0.8379310344827587,0.45,0.607659574468085,0.42857142857142855,0.1,0.1369649805447471,0.72,0.18074074074074073,1.0,0.4,0.1,0.13333333333333333,0.13333333333333333,0.1,0.3,0.0
156,Gerónimo Rulli,goalkeeper,14.0,0.3078817733990148,0.006571428571428572,0.8460591133004927,0.1785714285714286,0.24595744680851062,0.4602040816326531,0.16666666666666666,0.008004446914952753,0.39428571428571424,0.010026455026455026,0.5119047619047619,0.5714285714285715,0.07500000000000001,0.13333333333333333,0.10952380952380952,0.005867346938571429,0.15,0.0
157,Alessandro Russo,goalkeeper,1.0,0.9655172413793104,0.16000000000000003,0.806896551724138,0.0,0.34723404255319146,0.6,0.06666666666666667,0.11945525291828794,0.48,0.06777777777777778,0.4666666666666667,0.0,0.0,0.23333333333333334,0.13333333333333333,0.057142857139999996,0.0,0.0
158,José Sá,goalkeeper,36.0,0.4636015325670498,0.0031111111111111114,0.8114942528735634,0.16666666666666669,0.349645390070922,0.371031746031746,0.1685185185185185,0.003339818417639429,0.43333333333333335,0.004753086419753087,0.5,0.4777777777777778,0.03888888888888889,0.14907407407407408,0.09722222222222221,0.0018115942027777778,0.09166666666666667,0.16666666666666666
159,Brice Samba,goalkeeper,37.0,0.3019571295433364,0.0025945945945945945,0.8426840633737186,0.23513513513513515,0.3401955146635997,0.415057915057915,0.12612612612612611,0.0035019455252918285,0.2594594594594595,0.0032732732732732735,0.34594594594594597,0.3675675675675676,0.05540540540540541,0.11261261261261261,0.08828828828828829,0.0021189189189189193,0.12162162162162163,0.0
160,Robert Sánchez,goalkeeper,23.0,0.36281859070464767,0.004347826086956522,0.814992503748126,0.13043478260869565,0.25790934320074,0.40062111801242234,0.1492753623188406,0.004889189646421925,0.3417391304347826,0.005652173913043478,0.3318840579710145,0.2956521739130435,0.02826086956521739,0.1072463768115942,0.06666666666666667,0.0027027027026086956,0.07826086956521738,0.13043478260869565
161,Mouhamadou Sarr,goalkeeper,2.0,0.5,0.072,0.8224137931034484,0.47500000000000003,0.5497872340425531,0.5071428571428571,0.2,0.06945525291828794,0.36,0.09925925925925927,0.3,0.0,0.025,0.13333333333333333,0.08333333333333333,0.03125,0.15,0.0
162,Kasper Schmeichel,goalkeeper,36.0,0.3438697318007663,0.0025555555555555557,0.8301724137931036,0.23611111111111113,0.3118676122931442,0.3607142857142857,0.11018518518518518,0.003534370946822309,0.4633333333333333,0.0036728395061728395,0.4212962962962963,0.26666666666666666,0.03194444444444444,0.13055555555555554,0.09722222222222221,0.0020685579197222224,0.09166666666666667,0.08333333333333333
163,Marvin Schwäbe,goalkeeper,34.0,0.4290060851926978,0.0035294117647058825,0.8011156186612577,0.22647058823529412,0.34382978723404256,0.5054621848739496,0.11470588235294119,0.0035820553902494853,0.3264705882352941,0.00369281045751634,0.45882352941176474,0.2235294117647059,0.03235294117647059,0.1264705882352941,0.07549019607843137,0.0017555859552941175,0.052941176470588235,0.08823529411764705
164,Alexander Schwolow,goalkeeper,22.6,0.6988098870918523,0.005486725663716815,0.7717424473603907,0.3982300884955752,0.5646394276030878,0.42730720606826794,0.11651917404129793,0.006611342584621741,0.4619469026548672,0.00904621435594887,0.4734513274336283,0.12389380530973451,0.05088495575221239,0.20353982300884954,0.11799410029498524,0.0025650891367256638,0.02654867256637168,0.0
165,Matz Sels,goalkeeper,38.0,0.5127041742286752,0.002842105263157895,0.8207803992740473,0.20921052631578949,0.3464725643896976,0.29135338345864664,0.11403508771929824,0.0037784149088674994,0.3094736842105263,0.0042787524366471735,0.4421052631578947,0.3263157894736842,0.042105263157894736,0.1526315789473684,0.10087719298245613,0.0017392619478947369,0.047368421052631574,0.0
166,Luigi Sepe,goalkeeper,17.0,0.6146044624746451,0.006352941176470589,0.8476673427991888,0.2235294117647059,0.4663829787234042,0.4117647058823529,0.16470588235294117,0.008216983291371023,0.5435294117647058,0.008954248366013074,0.43529411764705883,0.3764705882352941,0.03823529411764706,0.17058823529411762,0.11176470588235295,0.0038539553752941175,0.052941176470588235,0.5294117647058824
167,Rui Silva,goalkeeper,26.0,0.4363395225464191,0.004615384615384615,0.8351458885941646,0.29615384615384616,0.4563011456628478,0.36703296703296706,0.13717948717948716,0.005327746183777312,0.49384615384615377,0.006766381766381766,0.47307692307692306,0.27692307692307694,0.07115384615384616,0.13333333333333333,0.09358974358974358,0.0026997041419230773,0.10384615384615384,0.0
168,Marco Silvestri,goalkeeper,38.0,0.44192377495462803,0.0032631578947368424,0.8349364791288567,0.18947368421052632,0.28936170212765955,0.3278195488721804,0.12456140350877193,0.0032766741757116525,0.4768421052631579,0.0033235867446393765,0.47982456140350876,0.1368421052631579,0.027631578947368424,0.12017543859649123,0.07982456140350877,0.0017479830963157894,0.07894736842105263,0.0
169,Unai Simón,goalkeeper,30.5,0.3583945732052007,0.0036721311475409846,0.819785189372527,0.21967213114754103,0.33300313916986396,0.3569086651053864,0.16830601092896175,0.004235504241883014,0.3659016393442623,0.005998785670916818,0.3879781420765027,0.2360655737704918,0.06557377049180328,0.11366120218579234,0.07650273224043716,0.002206809583934426,0.08852459016393442,0.0
170,Tobias Sippel,goalkeeper,5.7,0.7017543859649122,0.023157894736842106,0.8203266787658803,0.21929824561403508,0.5381112355356475,0.531328320802005,0.13450292397660818,0.022322342822035636,0.5052631578947367,0.03450292397660819,0.5146198830409356,0.14035087719298245,0.03508771929824561,0.1929824561403509,0.12280701754385964,0.011164274322807017,0.05263157894736842,0.0
171,Salvatore Sirigu,goalkeeper,1.0,0.3448275862068966,0.07600000000000001,0.9310344827586208,0.30000000000000004,0.4629787234042553,0.42857142857142855,0.3,0.14669260700389106,0.48,0.15481481481481482,0.4,0.0,0.1,0.16666666666666666,0.16666666666666666,0.1,0.3,0.0
172,Łukasz Skorupski,goalkeeper,37.0,0.44547996272134205,0.002702702702702703,0.8326188257222741,0.1972972972972973,0.2901437607820586,0.36023166023166026,0.18558558558558558,0.0033336838784309604,0.45081081081081076,0.0033033033033033035,0.4432432432432432,0.31351351351351353,0.032432432432432434,0.14504504504504506,0.1018018018018018,0.001896927983783784,0.05675675675675676,0.16216216216216217
173,François-Joseph Sollacaro,goalkeeper,6.0,0.5229885057471264,0.02266666666666667,0.760344827586207,0.15833333333333333,0.41957446808510634,0.24285714285714285,0.06111111111111111,0.02639429312581064,0.4,0.029753086419753088,0.5166666666666666,0.4,0.05,0.13333333333333333,0.06111111111111111,0.007638888888333334,0.049999999999999996,0.0
174,Yann Sommer,goalkeeper,29.0,0.4803804994054697,0.00786206896551724,0.8361474435196196,0.16551724137931034,0.2584299339691856,0.5753694581280788,0.15517241379310343,0.003045753387897491,0.3889655172413793,0.0036398467432950193,0.4298850574712643,0.23448275862068965,0.06896551724137932,0.13218390804597702,0.08850574712643679,0.0023088455772413796,0.08275862068965517,0.0
175,David Soria,goalkeeper,38.0,0.41288566243194197,0.0024210526315789475,0.8343920145190563,0.5381578947368422,0.6883762597984322,0.293984962406015,0.08684210526315789,0.005099324185951259,0.5478947368421052,0.005828460038986355,0.5140350877192982,0.37894736842105264,0.060526315789473685,0.14561403508771928,0.10438596491228071,0.0018864933418421053,0.10263157894736842,0.3157894736842105
176,Marco Sportiello,goalkeeper,14.9,0.4535987040037029,0.007785234899328858,0.8178662346679011,0.174496644295302,0.2874196772811652,0.33173537871524444,0.1901565995525727,0.007520956832841512,0.46711409395973147,0.012353964702957992,0.44742729306487694,0.48322147651006714,0.06040268456375839,0.14317673378076062,0.09619686800894854,0.0045092281879194635,0.040268456375838924,0.0
177,Jason Steele,goalkeeper,15.0,0.4252873563218391,0.0077333333333333325,0.8172413793103449,0.11333333333333334,0.1427517730496454,0.46,0.10666666666666667,0.006277561608300908,0.21999999999999997,0.003432098765432099,0.28,0.26666666666666666,0.06333333333333334,0.12666666666666665,0.08,0.0042105263160000005,0.12,0.2
178,Mile Svilar,goalkeeper,3.0,0.33333333333333337,0.03866666666666667,0.8241379310344829,0.26666666666666666,0.4243971631205673,0.29047619047619044,0.14444444444444443,0.053696498054474705,0.31999999999999995,0.07419753086419754,0.4666666666666667,0.8,0.06666666666666667,0.11111111111111112,0.07777777777777778,0.02333333333333333,0.09999999999999999,0.0
179,Wojciech Szczęsny,goalkeeper,27.5,0.3260188087774295,0.0036363636363636364,0.8275862068965518,0.23272727272727273,0.284100580270793,0.32935064935064934,0.15515151515151515,0.004740007074637425,0.3338181818181818,0.005158249158249158,0.4715151515151515,0.16000000000000003,0.038181818181818185,0.11272727272727273,0.08121212121212122,0.002619745845454545,0.1527272727272727,0.0
180,Ciprian Tătărușanu,goalkeeper,16.0,0.36206896551724144,0.00625,0.8004310344827588,0.29375,0.35265957446808505,0.42232142857142857,0.15625,0.008000972762645914,0.31124999999999997,0.009675925925925926,0.40625,0.225,0.040625,0.12708333333333333,0.08333333333333333,0.004098360655625,0.075,0.0
181,Marc-André ter Stegen,goalkeeper,37.2,0.2196885428253615,0.002258064516129032,0.8517797552836486,0.22580645161290322,0.2605811027224891,0.46658986175115197,0.1657706093189964,0.0030228860717124804,0.3177419354838709,0.0035045798486658705,0.32974910394265233,0.1935483870967742,0.05510752688172043,0.08781362007168458,0.07437275985663082,0.0022767171384408596,0.2096774193548387,0.0
182,Pietro Terracciano,goalkeeper,29.0,0.3935790725326992,0.003862068965517242,0.8172413793103449,0.26724137931034486,0.37417461482024944,0.429064039408867,0.12988505747126436,0.004454582047497652,0.40965517241379307,0.005172413793103448,0.31149425287356325,0.16551724137931034,0.09482758620689656,0.1103448275862069,0.06781609195402298,0.002119252873448276,0.05172413793103448,0.10344827586206896
183,Kevin Trapp,goalkeeper,33.0,0.4420062695924765,0.003878787878787879,0.803448275862069,0.12121212121212122,0.2858542875564152,0.28744588744588745,0.1292929292929293,0.004103289706402546,0.3981818181818182,0.003827160493827161,0.40505050505050505,0.20606060606060606,0.03636363636363637,0.13131313131313133,0.08080808080808081,0.0018648018648484848,0.05454545454545454,0.0
184,Mark Travers,goalkeeper,11.5,0.719640179910045,0.011826086956521742,0.7736131934032985,0.30869565217391304,0.38749306197964845,0.3105590062111801,0.1565217391304348,0.010793435966841482,0.6156521739130434,0.014106280193236715,0.663768115942029,0.17391304347826086,0.021739130434782608,0.19130434782608693,0.10434782608695653,0.004743083004347826,0.05217391304347826,0.0
185,Martin Turk,goalkeeper,4.0,0.6896551724137931,0.026000000000000002,0.8017241379310346,0.4375,0.5642553191489361,0.35357142857142854,0.125,0.034143968871595334,0.645,0.05212962962962963,0.5,0.0,0.025,0.25,0.175,0.0175,0.0,0.0
186,Samir Ujkani,goalkeeper,0.1,0.6896551724137931,1.0,0.0,0.0,0.0,0.2857142857142857,0.3333333333333333,0.7198443579766537,0.6,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
187,Sven Ulreich,goalkeeper,3.0,0.27586206896551724,0.024,0.8413793103448277,0.15000000000000002,0.25078014184397157,0.5333333333333333,0.23333333333333334,0.03372243839169909,0.36,0.02888888888888889,0.37777777777777777,0.26666666666666666,0.06666666666666667,0.08888888888888888,0.05555555555555556,0.020833333333333332,0.19999999999999998,1.0
188,Guglielmo Vicario,goalkeeper,30.9,0.45642227429974336,0.0034951456310679616,0.8372949447606295,0.22330097087378642,0.42608276526888383,0.511326860841424,0.162891046386192,0.0042562300882727005,0.33009708737864074,0.005142035239122618,0.6537216828478964,0.44012944983818775,0.03559870550161812,0.14455231930960089,0.10248112189859764,0.002294353475404531,0.06796116504854369,0.09708737864077671
189,Iván Villar,goalkeeper,19.0,0.4029038112522686,0.006526315789473685,0.8177858439201453,0.21315789473684213,0.363986562150056,0.32706766917293234,0.16842105263157894,0.006921974196190866,0.49578947368421056,0.008732943469785575,0.4491228070175438,0.16842105263157894,0.03684210526315789,0.1087719298245614,0.06666666666666667,0.0032258064515789477,0.0631578947368421,0.0
190,Danny Ward,goalkeeper,26.0,0.48408488063660476,0.004461538461538461,0.8057029177718834,0.1807692307692308,0.33721767594108015,0.41208791208791207,0.19743589743589746,0.004549536067045794,0.43846153846153846,0.005,0.4551282051282051,0.3076923076923077,0.08076923076923077,0.15256410256410255,0.09615384615384615,0.0024240465415384617,0.06923076923076923,0.11538461538461539
191,Axel Werner,goalkeeper,2.0,0.41379310344827586,0.062,0.7448275862068966,0.1,0.28936170212765955,0.37857142857142856,0.15,0.0678988326848249,0.48,0.06259259259259259,0.43333333333333335,0.2,0.025,0.13333333333333333,0.06666666666666667,0.025,0.0,0.0
192,Joseph Whitworth,goalkeeper,2.0,0.39655172413793105,0.046000000000000006,0.6879310344827587,0.2,0.3906382978723404,0.4857142857142857,0.13333333333333333,0.05856031128404669,0.44999999999999996,0.06796296296296298,0.4166666666666667,0.2,0.07500000000000001,0.16666666666666666,0.08333333333333333,0.025,0.0,0.0
193,Robin Zentner,goalkeeper,26.0,0.4694960212201592,0.004615384615384615,0.8132625994694961,0.3076923076923077,0.5275286415711947,0.36923076923076925,0.18717948717948715,0.00598623166716552,0.44769230769230767,0.007706552706552707,0.4115384615384616,0.6615384615384615,0.10192307692307692,0.13974358974358975,0.08846153846153845,0.002434721241923077,0.08076923076923076,0.11538461538461539
194,Michael Zetterer,goalkeeper,1.7,0.6490872210953348,0.05647058823529412,0.8397565922920893,0.4705882352941177,0.5617021276595745,0.4117647058823529,0.2549019607843137,0.09521629663538568,0.4235294117647059,0.10958605664488016,0.29411764705882354,0.7058823529411765,0.11764705882352942,0.27450980392156865,0.21568627450980393,0.046218487394117644,0.0,0.0
195,Jeroen Zoet,goalkeeper,3.7,0.26095060577819196,0.015135135135135137,0.79403541472507,0.33783783783783783,0.6100057504312822,0.4247104247104247,0.1171171171171171,0.04101377642233674,0.37297297297297294,0.05845845845845846,0.5585585585585585,0.4324324324324324,0.08108108108108109,0.1171171171171171,0.08108108108108109,0.018711018710810812,0.0,0.0
196,Petar Zovko,goalkeeper,0.8,0.7327586206896552,0.275,0.7887931034482759,0.4375,0.7595744680851063,0.4107142857142857,0.125,0.17071984435797666,0.975,0.23657407407407408,1.0,0.5,0.125,0.125,0.041666666666666664,0.0416666666625,0.0,0.0
