,Player,Position,PTCrs,PTTB,LxA,LKP,LFTP,LPPA,LPrgP,Att_Pen,TOAtt,TOSucc,CaPrgC,CaCPA,PrgR,90s,npxG,npxG/Sh,SSh,SSoT,Off
260,Érik Lamela,right winger,0.07042682926829268,0.004878048780487806,0.021138211382113824,0.12878048780487805,0.1853658536585366,0.051219512195121955,0.16829268292682928,0.21463414634146344,0.12195121951219512,0.12073170731707317,0.16864111498257842,0.20487804878048782,0.2634146341463415,20.5,0.06463414634146342,0.06463414634146342,0.21016260162601627,0.11219512195121953,0.039024390243902446
261,Jordan Larsson,right winger,0.01715686274509804,0.0,0.03921568627450981,0.0862745098039216,0.13725490196078433,0.04901960784313726,0.11764705882352942,0.09586056644880175,0.08496732026143791,0.05882352941176471,0.05135387488328665,0.029411764705882356,0.1895424836601307,5.1,0.058823529411764705,0.058823529411764705,0.1797385620915033,0.0,0.019607843137254905
262,Armand Lauriente,right winger,0.1769301470588235,0.007352941176470589,0.0625,0.2830882352941177,0.16544117647058826,0.09926470588235295,0.1911764705882353,0.18722766884531591,0.19240196078431374,0.2150735294117647,0.27153361344537813,0.30330882352941174,0.3480392156862745,27.2,0.05974264705882353,0.05238970588235294,0.23253676470588236,0.09558823529411765,0.029411764705882356
263,Armand Lauriente,right winger,0.009650735294117646,0.007352941176470589,0.0625,0.2830882352941177,0.16544117647058826,0.09926470588235295,0.1911764705882353,0.18722766884531591,0.19240196078431374,0.2150735294117647,0.27153361344537813,0.30330882352941174,0.3480392156862745,27.2,0.05974264705882353,0.05238970588235294,0.23253676470588236,0.09558823529411765,0.029411764705882356
264,Lázaro,left winger,0.04921875,0.0,0.01666666666666667,0.16500000000000004,0.25,0.03125,0.1625,0.19351851851851853,0.11666666666666667,0.140625,0.1505952380952381,0.056249999999999994,0.24583333333333332,8.0,0.125,0.125,0.28645833333333337,0.15000000000000002,0.037500000000000006
265,Rafael Leão,left winger,0.11547397769516729,0.01858736059479554,0.07682775712515491,0.20037174721189593,0.23791821561338292,0.1096654275092937,0.22676579925650558,0.21809169764560102,0.21189591078066916,0.21468401486988847,0.26482563285537264,0.35687732342007433,0.29120198265179675,26.9,0.10037174721189593,0.10037174721189593,0.31350681536555147,0.10780669144981414,0.03717472118959108
266,Mehdi Léris,right winger,0.09134615384615384,0.014652014652014654,0.020757020757020756,0.08058608058608059,0.17582417582417584,0.0347985347985348,0.11355311355311355,0.11640211640211641,0.08424908424908424,0.07967032967032966,0.10744810744810744,0.07142857142857142,0.20146520146520144,27.3,0.031135531135531132,0.031135531135531132,0.10073260073260074,0.04395604395604396,0.03663003663003663
267,Ruan Levine,right winger,0.0,0.0,0.0,0.36666666666666675,0.33333333333333337,0.0,0.16666666666666669,0.40740740740740744,0.22222222222222224,0.5,0.0,0.0,0.4444444444444445,0.3,0.16666666666666669,0.16666666666666669,0.6111111111111112,0.33333333333333337,0.0
268,Keane Lewis-Potter,left winger,0.09722222222222222,0.02777777777777778,0.02777777777777778,0.1527777777777778,0.05555555555555556,0.041666666666666664,0.08333333333333333,0.20370370370370372,0.12962962962962962,0.08333333333333333,0.11640211640211641,0.12499999999999999,0.3611111111111111,3.6,0.034722222222222224,0.034722222222222224,0.17824074074074076,0.05555555555555556,0.02777777777777778
269,Dimitris Limnios,left winger,0.65625,0.0,0.08333333333333334,0.55,0.25,0.0,0.0,0.3055555555555556,0.16666666666666666,0.375,0.2619047619047619,0.0,0.5833333333333334,0.4,0.0,0.0,0.22916666666666669,0.0,0.0
270,Javier Llabrés,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0
271,Ademola Lookman,left winger,0.08658854166666667,0.03125,0.08506944444444446,0.22343750000000004,0.15625,0.0859375,0.2057291666666667,0.23553240740740744,0.1388888888888889,0.1328125,0.19915674603174605,0.2578125,0.3211805555555556,19.2,0.11848958333333333,0.08723958333333334,0.23394097222222227,0.11979166666666669,0.05729166666666668
272,Rony Lopes,right winger,0.18271072796934865,0.019157088122605363,0.052362707535121324,0.21072796934865903,0.26053639846743293,0.05555555555555556,0.18582375478927204,0.08897403150276713,0.10855683269476372,0.1293103448275862,0.12242291552636379,0.07471264367816091,0.14942528735632182,26.1,0.04693486590038314,0.04693486590038314,0.20019157088122605,0.07662835249042145,0.0038314176245210726
273,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0
274,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.09090909090909091
275,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.0
276,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.09090909090909091
277,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.0
278,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.020000000000000004
279,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.0
280,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.020000000000000004
281,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.0,0.0,0.0,0.0,0.0
282,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.0,0.0,0.0,0.0,0.09090909090909091
283,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.0
284,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.09090909090909091
285,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.12666666666666665,0.135,0.22,0.15,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.0
286,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.12666666666666665,0.135,0.22,0.15,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.020000000000000004
287,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.12666666666666665,0.135,0.22,0.15,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.0
288,Diego López,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.12666666666666665,0.135,0.22,0.15,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.020000000000000004
289,Diego López,left winger,0.0,0.0,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0
290,Diego López,left winger,0.0,0.0,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.09090909090909091
291,Diego López,left winger,0.0,0.0,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.0
292,Diego López,left winger,0.0,0.0,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.09090909090909091
293,Diego López,left winger,0.0,0.0,0.06666666666666668,0.22000000000000003,0.13999999999999999,0.11000000000000001,0.17,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.0
294,Diego López,left winger,0.0,0.0,0.06666666666666668,0.22000000000000003,0.13999999999999999,0.11000000000000001,0.17,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.020000000000000004
295,Diego López,left winger,0.0,0.0,0.06666666666666668,0.22000000000000003,0.13999999999999999,0.11000000000000001,0.17,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.0
296,Diego López,left winger,0.0,0.0,0.06666666666666668,0.22000000000000003,0.13999999999999999,0.11000000000000001,0.17,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.020000000000000004
297,Diego López,left winger,0.0,0.0,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.0,0.0,0.0,0.0,0.0
298,Diego López,left winger,0.0,0.0,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.0,0.0,0.0,0.0,0.09090909090909091
299,Diego López,left winger,0.0,0.0,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.0
300,Diego López,left winger,0.0,0.0,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.09090909090909091
301,Diego López,left winger,0.0,0.0,0.06666666666666668,0.22000000000000003,0.13999999999999999,0.11000000000000001,0.17,0.22000000000000003,0.12666666666666665,0.135,0.22,0.15,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.0
302,Diego López,left winger,0.0,0.0,0.06666666666666668,0.22000000000000003,0.13999999999999999,0.11000000000000001,0.17,0.22000000000000003,0.12666666666666665,0.135,0.22,0.15,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.020000000000000004
303,Diego López,left winger,0.0,0.0,0.06666666666666668,0.22000000000000003,0.13999999999999999,0.11000000000000001,0.17,0.22000000000000003,0.12666666666666665,0.135,0.22,0.15,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.0
304,Diego López,left winger,0.0,0.0,0.06666666666666668,0.22000000000000003,0.13999999999999999,0.11000000000000001,0.17,0.22000000000000003,0.12666666666666665,0.135,0.22,0.15,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.020000000000000004
305,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0
306,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.09090909090909091
307,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.0
308,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.09090909090909091
309,Diego López,left winger,0.105,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.0
310,Diego López,left winger,0.105,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.020000000000000004
311,Diego López,left winger,0.105,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.0
312,Diego López,left winger,0.105,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.020000000000000004
313,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.0,0.0,0.0,0.0,0.0
314,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.0,0.0,0.0,0.0,0.09090909090909091
315,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.0
316,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.09090909090909091
317,Diego López,left winger,0.105,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.12666666666666665,0.135,0.22,0.15,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.0
318,Diego López,left winger,0.105,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.12666666666666665,0.135,0.22,0.15,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.020000000000000004
319,Diego López,left winger,0.105,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.12666666666666665,0.135,0.22,0.15,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.0
320,Diego López,left winger,0.105,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.12666666666666665,0.135,0.22,0.15,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.020000000000000004
321,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0
322,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.09090909090909091
323,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.0
324,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.09090909090909091
325,Diego López,left winger,0.105,0.04000000000000001,0.06666666666666668,0.22000000000000003,0.13999999999999999,0.11000000000000001,0.17,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.0
326,Diego López,left winger,0.105,0.04000000000000001,0.06666666666666668,0.22000000000000003,0.13999999999999999,0.11000000000000001,0.17,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.0,0.0,0.0,0.0,0.020000000000000004
327,Diego López,left winger,0.105,0.04000000000000001,0.06666666666666668,0.22000000000000003,0.13999999999999999,0.11000000000000001,0.17,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.0
328,Diego López,left winger,0.105,0.04000000000000001,0.06666666666666668,0.22000000000000003,0.13999999999999999,0.11000000000000001,0.17,0.0,0.0,0.0,0.0,0.0,0.30666666666666664,5.0,0.175,0.175,0.22,0.16000000000000003,0.020000000000000004
329,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.0,0.0,0.0,0.0,0.0
330,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.0,0.0,0.0,0.0,0.09090909090909091
331,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.0
332,Diego López,left winger,0.4772727272727272,0.18181818181818182,0.30303030303030304,1.0,0.6363636363636364,0.5,0.7727272727272727,1.0,0.5757575757575757,0.6136363636363636,1.0,0.6818181818181818,0.0,1.1,0.7954545454545454,0.7954545454545454,1.0,0.7272727272727273,0.09090909090909091
